text_1,text_2,label_1,label_2,label_3,avg_score
are you flirting because you want to be with him or are you just teasing him ?,it depends on the reason you ' re flirting ... do ya really want him or are ya just teasing ?,4,1,5,3.3333333333333335
that is the explanation that they can not be faithful unless the one true love strike s them over the head .,that ' s the ex p lin ation . they can ' t be faithful unless the one true love strike s them over the head .,5,4,4,4.333333333333333
"pen gu ins don ' t speak , and they lack hands .",pen gu ins can ' t talk and they don ' t have hands,5,3,3,3.6666666666666665
that does not mean that i would friends with them .,that doesn ' t mean that i wouldn ' t be friends with them .,2,4,3,3.0
you had almost spelled it correctly .,"oh , you almost spelled it right .",5,1,4,3.3333333333333335
"though i have heard of an as ta s ia , i don ' t think that is her since her skin is lighter .",i think i have heard if an as ta s ia but she isn ' t that black,4,2,3,3.0
my brother loves a girl and i have only met her once .,"my brother loves this girl , whom i have met once .",5,3,4,4.0
"if he is serious , he will ask you to marry him .",if he s for real he ' ll ask u to marry him  = ),4,5,5,4.666666666666667
i loved a manda by nes ' performance in the role - she was  rio t ous ly funny - and think her a talented actress in general .,"! i loved a manda by nes she s such a good actress , she was hilarious !!!",3,4,4,3.6666666666666665
tell me some mom jokes about a mom being stupid .,tell some mom jokes if some one says your stupid say their mom is stupid,5,5,5,5.0
they make love face to face with eye contact .,they make love face nu m face eye nu m eye .,3,5,3,3.6666666666666665
"( the side on the left , underneath the large squares ) * best of luck to you *","( left side , below the big squares ) * good luck *",4,4,3,3.6666666666666665
his calling in life was to be a companion to mr . gar ris on .,his purpose is to be a friend to mr . gar ris on .,5,5,4,4.666666666666667
why do women want a boy instead of a man ?,girls why do you want a boy why not a man ?,4,2,5,3.6666666666666665
she serve d on the  jury that sentence d his father to jail .,she was on the  jury that sent his dad to jail,2,2,5,3.0
your shirt is as big as mine .,ur sh w or t is as big as mine,5,4,5,4.666666666666667
"the youtube website and the nu c le ar power website , which is nu m - bit theater .",youtube . com and nu c le ar power . com ( nu m - bit theater )  ^^,3,3,2,2.6666666666666665
"that is what i am saying . please support me on this one , people !",that ' s all i ' m say in ' ppl back me up on this nu m !!,1,3,3,2.3333333333333335
"click the link below , i do not believe it is something you can eat .",click the link below ... its not something u can eat i think . .,2,5,5,4.0
never to recover in the cities of paris and london .,down and out in paris and london,2,3,5,3.3333333333333335
"use a search engine to search for the term "" ce le b r ity porn "".",you ca go to yahoo or google an type in celebrity porn .,2,4,1,2.3333333333333335
"b nu m and others will be at mabe i house bar nes am ph i the at re in m able ton ,  ga on june nu m  , nu m at nu m : nu m p . m .","b nu m and more nu m / nu m / nu m nu m : nu m pm m able house bar nes am ph i the at re ( m able ton ,  ga )",3,2,3,2.6666666666666665
it seems like they are at an age where they do not care about what people have to say .,"it seems like they ' ve gotten to an age , where they don ' t care what people think .",5,4,2,3.6666666666666665
you should research it on the internet .,look it up on the internet .,5,3,5,4.333333333333333
"if you need something heart war m ing , you can try this .",not kid d ish . . heart war m ing though :) if you need a good pick me up ...,4,2,2,2.6666666666666665
two people will shot ; only one will die .,only one person will die but two will get shot,5,5,4,4.666666666666667
"if you were younger , they would be more protect ive .","if your younger it could be that , protect ive ness",4,5,2,3.6666666666666665
"they are sexually frustrated people , a lot of them are not though , a lot of them are beautiful and fun .",there horny people alot of th he m arent though alot of them are sex i and fun,5,3,2,3.3333333333333335
men write their name in the snow .,men : write their name in the snow .,5,5,5,5.0
i hope i could help .,so i hope i could help .,3,5,4,4.0
flirting together is wonderful .,flirting with each other is great !,5,3,3,3.6666666666666665
he regret s it after he does something .,when he done something he regret s,4,2,3,3.0
"should i keep talking with her , or should i let he go ?",should i keep talkin to her or just let go .,5,5,5,5.0
it has been here for three months !,it ' s been here for nu m months !!,3,5,5,4.333333333333333
it ' s always smart to send flowers and chocolate s .,go from there .... flower s & chocolate are always hits !,2,2,4,2.6666666666666665
"kan s as had a song called , "" ca rry on way ward son .""",also kan s as did a tune called carry on way ward son,5,5,5,5.0
"saw them in min ne a pol is last oc to ber , it was an awesome show !","saw em in min ne a pol is last oc to ber ,  $%# ! $ awsome show !",3,4,4,3.6666666666666665
you should not waste your time with this man .,don ' t waste your time with this guy .,4,5,5,4.666666666666667
should i ask the girl at my school out on a date ?,should i just try and ask a girl out at my school,3,3,5,3.6666666666666665
"they say  ko nic hey w a , and then but o but hang up afterwards .",then say  ko nic hey w a then say but o then hang up,4,5,4,4.333333333333333
i was unaware that we had one .,didn ' t know we had one lol,3,5,1,3.0
the river is sixty feet deep .,a piss of nu m feet long,3,1,4,2.6666666666666665
i do not want my husband to know that i love her and want to go live with her .,i love her and i want to go live with her . i don ' t want my husband to know .,5,5,2,4.0
some girls feel good because they are mat ur ing .,for some girls they feel good b / c they r mat ur ing .,4,5,5,4.666666666666667
"don ' t try to understand women , they are confusing .","us girls are twisted , dont try to understand us .",5,5,3,4.333333333333333
it seems that and ers sold out with the sin ing .,and ers kinda sold out with the sin ing .,3,4,5,4.0
"no thank you , i prefer the work man ship of the classic model s .","they dont make any good ones anymore , so no",3,2,1,2.0
"if you are having sexual thoughts about a person , then it is .","if you are thinking about sexual things about that person , then it is .",4,2,4,3.3333333333333335
you should have a talk to see if you are able to resolve this problem .,you need to have a talk to see what s the problem and if nothing gets resolve .,3,3,2,2.6666666666666665
it is a hard life by queen .,its a hard life by queen ?,5,5,5,5.0
"if you ' re an dun ce you would keep post ing irrelevant things , right ?",if you ' re an idiot keep post ing stupid things alright ?,5,3,5,4.333333333333333
i saw a small picture in people magazine .,there was small pic in people mag z n .,2,2,5,3.0
there is not a lot you can do .,theres not a whole lot you really can do .,5,4,4,4.333333333333333
"it most likely occurs on april nu m  , nu m but i am not certain .",probably on nu m - nu m - nu m i really don ' t know,2,4,2,2.6666666666666665
"as someone who has been there , i say that it is not worth it !","trust someone who ' s been there , it ' s not worth it !!",4,5,5,4.666666666666667
you can stream any episode that has been aired when you go to www w . watch lo s t . com,if you go to www . watch lo s t . com you can stream any episode that has been aired .,5,4,5,4.666666666666667
i pro c la im ed me liking him to all of my friends .,i told all off my friends that i liked him .,1,4,2,2.3333333333333335
it ' s the big top nu m that the crowd is familiar with .,big top nu m stuff that the crowd knows ...,3,4,1,2.6666666666666665
if you find it for a clarinet please let me know .,! if u find it nu m a clarinet tell me,5,3,3,3.6666666666666665
and what in the world does i c p mean anyways ?,and uh ... what in the world is i c p anyway z ???,4,4,4,4.0
get help quickly .,get help and get it fast !,3,5,5,4.333333333333333
"that does not matter . it ' s as meaning less as a drunk person saying "" i love you .""",it is like saying i love you while you are drunk ........ it just doesn ' t count .,4,4,3,3.6666666666666665
no one . people like a vril la v ign e ?,no one ...... people like a vril la v ign ?,5,5,5,5.0
"i do not have any use for simple , single word answers as i require details .",i don ' t want any one - word answers . . i need details .,5,5,3,4.333333333333333
i might see it when it arrive s on television .,"when it comes out on television , i might see it .",5,3,3,3.6666666666666665
i can ' t understand your comments .,well i trip over everything you say .,1,4,3,2.6666666666666665
do you want to go see if it is friday night ?,wanna go see if friday night ?,3,2,5,3.3333333333333335
"bigger is better as long as they are real , there is no such thing as too big .","bigger is better , as long as they are real ..... no such thing as too big !",3,5,5,4.333333333333333
"the band him plays a lot of love songs , my favorite is "" for you "".",a lot him songs are love songs my favourite is for you,4,3,2,3.0
my favorite is christmas with che t !,my favorite is christmas with che t !,5,5,2,4.0
"just tell them that you have not yet found "" the one "".",just tell h t em that you havent found the one yet .,5,5,5,5.0
"yes , i believe in love at first sight and i will never compromise !","yes i be lie ave , b coz my self also love at first s ight , i will never comp ram is i ...",4,2,3,3.0
"such as many items in life , it is a tool , not a life map .",like anything - it is a tool - not a life map !,5,5,2,4.0
i really enjoy down south rappers and label s .,i especially have love for down south rappers and label s !!!,5,4,5,4.666666666666667
i honestly believe that the majority of people are focus ed on the private activities of others .,i honestly believe that most people are be nt on what other folks are doing .,5,3,5,4.333333333333333
my husband and i have four children and we met in an a ol chat room .,sure is ... my husband and i have nu m kids ... and met in an a ol chat room,5,2,4,3.6666666666666665
please accept that he is part of the family .,just a cc p t it he is family,4,4,5,4.333333333333333
"nurse s are there and not doctor s , para m ed ics or machine s ( unless you are a doctor yourself ).",nurse s there not do c s duh hhhhhh or para m ed ics or machine s or if u r a do c ur self,1,5,4,3.3333333333333335
i assume it was the influence of paris hilton .,i guess because of the influence of paris hilton .,4,5,5,4.666666666666667
"when you consume many beverage s , everything taste great so it is of no concern .","who cares , after so many drinks they ' re all good !!!",3,5,2,3.3333333333333335
i would look up people on my space who like na s car .,what i would do is look up people on myspace who like na s car .,3,5,3,3.6666666666666665
if so please contact me as soon as possible,if so please contact me as ap !!!,5,5,4,4.666666666666667
"even though i do not like him , i cannot stand the idea of him having another girlfriend .","i just cant stand him having another girlfriend , but i dont think i like him .",4,4,3,3.6666666666666665
"once a man becomes a man , he ' s always a man .",but a man is always a man .,5,2,5,4.0
"you said , she , then , his , then , her , then , and she .",u s ed she then his then her then she,1,5,4,3.3333333333333335
so he can spank himself for touching his penis .,so he can spank himself for touching his we e we e,4,2,4,3.3333333333333335
i will take it with me .,"i said no , i ' ll take it with me",3,4,5,4.0
keith urban is both a talented singer and very attractive .,"keith urban , not only is he a great singer but he ' s hot !",5,4,4,4.333333333333333
you should download limewire or kazaa .,you need to download limewire or kazaa .,3,5,5,4.333333333333333
"whenever po ko is temper a ment al , he looks as if he may in ju re the dog .",everytime po ko gets mad he looks like he ' s gonna hurt the dog,3,4,4,3.6666666666666665
""" when you have a gun in your mouth you can only speak in vow els ."" - fight club",when you have a gun in your mouth you can only speak in vow els - f ight club,5,5,4,4.666666666666667
"yes , by brother loves it even more .",uh huh my brother loves it even more,4,5,2,3.6666666666666665
you will become aware when you answer the question .,if u answer that question you will know,5,4,5,4.666666666666667
rock and roll will never die .,rock n roll will never die,3,5,5,4.333333333333333
"after breaking up with kid rock , she reunite d with her ex - husband , to m my lee .",her ex husband to m my lee cause she got back together with him after breaking up with kid rock,3,2,2,2.3333333333333335
i believe the government shot tupac sha k ur .,nu m  pac was shot and i think it was the government .,5,1,2,2.6666666666666665
i really like that song !,i think that song is a w se ome,4,4,4,4.0
if you are actually planning to do these things then i wish you luck and hope you get the result you desire .,if i are really gun na do these then good luck and i hope it turns out well !,4,3,3,3.3333333333333335
enjoy your time going out . enjoy your freedom .,go out and have a good time ....... be free !!!!,3,4,5,4.0
i have never seen nor heard of him .,ive n v r  ev n heard of him,3,4,3,3.3333333333333335
their most successful track was at t ri but ed to do t t ie west .,the biggest hit was by do t t ie west .,4,5,3,4.0
my favorite show is d ashboard confess ion al mtv ' s unplug g ed .,hehe i ' m so emo but i will have to say d ashboard confess ion al mtv ' s unplug g ed,4,3,5,4.0
act as you would with any other person .,like you would any other person,5,4,5,4.666666666666667
you need to act iva te your my yahoo ! account .,you need to act iva te your my yahoo !,4,5,5,4.666666666666667
please help me tell my mom that i want to go out with him .,please help me tell my mom that i want to go out with him !!!,5,4,5,4.666666666666667
treat her with respect .,treat her like a lady oh baby !,3,4,3,3.3333333333333335
we hate it when men do that to us .,we hate it when men do that to us,5,5,3,4.333333333333333
"if you don ' t feel that way , then maybe you should not be getting married .",if not maybe you shouldn ' t get married .,3,5,2,3.3333333333333335
i did not hear anything about a color .,i never heard anything about a color ....,5,5,5,5.0
why is it so hard ; you just type in www . black pl ane t . com and you are there .,wat so hard all u do is w ir te www . black pl ane t . com and ur there .,2,5,4,3.6666666666666665
"so far , i viewed all of the seasons .",i watched all the seasons so far .,2,4,5,3.6666666666666665
"in order to download limewire , visit limewire . com . it is a completely free download .",u just need to download limewire from like ... limewire . com and its totally free .,3,5,5,4.333333333333333
"god bless , and take care .",god bless ya and take care .,5,4,5,4.666666666666667
get the ball rolling and keep going .,get the ball rolling and keep going .,5,5,5,5.0
do not bother another woman ' s partner .,don ' t mess with the other girl ' s boyfriend .,1,4,1,2.0
i ' m afraid you ' re going the wrong way .,i ' m afraid you r going wrong .,4,4,5,4.333333333333333
people would rather get things for free than pay for them .,because people rather get things for free than pay .,5,4,4,4.333333333333333
"if the choice was made , it would have to have to have a large i mpact .",now that ' s a tough choice but if press ed it would have to be ' a might y wind . ',3,4,3,3.3333333333333335
"as a fellow woman , i say go ahead and break that crooked man ' s heart .","as a fell o girl , i say go for it and break that sick man ' s z heart !",2,4,4,3.3333333333333335
it is what is on the inside that really counts .,yes but its really what s on the inside that counts,5,2,5,4.0
women know it is better to keep your mouth shut and let people make their own mistakes .,women know it is far wise r to keep your mouth shut and let people make their own mistakes .,4,5,5,4.666666666666667
some people prefer to talk . some people prefer to listen .,"lol some people are talk ers , some are listen ers .",4,3,5,4.0
"on the texas hold em reality show , the winner gets a seat at the main event .",a reality texas hold em show ... w in ner gets a seat at the main event !!,5,5,4,4.666666666666667
"honestly this chatroom is a place to escape , to be someone that you ' re not .","but really tho , the chat room is a place to go to escape , be someone your not .",4,5,5,4.666666666666667
"no , i believe it ' s urge .","wait ... no , i think it ' s ' ur ge ' .",5,3,2,3.3333333333333335
perhaps it is because some women have things that other women do not .,maybe its because some girls have something the other gurl doesn ' t have !!!!!!!,4,4,3,3.6666666666666665
what is the price range ?,how much money does it have to be ?,4,3,3,3.3333333333333335
"for music , films and app s google : cool goose . com , torrent sp y . com as well s torrent react or , pirate  bay and mini nova www . yahoo . com",cool goose . com www . torrent sp y . com its cool for music f li m s app s google : nu m  . torrent react or nu m  . pirate  bay nu m  . mini nova www . yahoo . com,5,1,4,3.3333333333333335
"it could be a mistake , but i doubt it . the lyric is the way it is supose d to be .",or a mistake but i doubt the mistake waz in the lyric that z the way it z so p pos ed to be .,3,5,5,4.333333333333333
the man with the golden gun,the man with the golden gun,5,5,5,5.0
i can ' t believe they look so similar .,i cant believe they look so similar .,5,5,5,5.0
"for whom are you searching , where does he live and why are you looking for him ?",ok who r u lookin for where do they live and why r u lookin for them,5,5,5,5.0
i hope you do well .,. i dunno ... good luck to u chick,5,3,3,3.6666666666666665
we both have to work on things .,both have to work at it .,5,5,4,4.666666666666667
he has a wife and several children .,and his wife and all the lil kids :-),2,2,5,3.0
you should just do what you are most comfortable with .,"who ' s to say , just go with what s comfortable for you",5,2,1,2.6666666666666665
"it is normal , however , don ' t take it too far and try not to obsess about the argument .","its normal .... but make sure you dont take it too far , and try not to obsess about the argument !",4,5,5,4.666666666666667
out cast however you spell it .,or out ka s t ... however u spell it  ~ b re n don,4,4,3,3.6666666666666665
i would start a blog if you have the fun d s .,i ' ll start a blog if you have the cash !,2,5,3,3.3333333333333335
