text_1,text_2,label_1,label_2,label_3,avg_score
replace headlight bulb ford focus 2006 ?,how do you change the headlight bulb in a 2006 focus ?,5,4,4,4.333333333333333
who discover germ ?,who descover germ ?,4,5,4,4.333333333333333
1.75 liter equal ounce ?,how many ounce be in a litre ' ?,4,4,4,4.0
which biome contain mostly frezing soil ?,what biome deal with permafrost ?,4,2,5,3.6666666666666665
how do mt lion protect themselves ?,how do lion protect they herd ?,3,3,4,3.3333333333333335
what enzyme be use to cut the dna into fragment ?,what enzyme be use to untwist and unzip the dna ?,4,5,5,4.666666666666667
how many ounce be in 128 gram ?,128 gram be how many ounce ?,1,5,3,3.0
where be the coolant sensor on a 1999 camaro ?,where be the coolant temperature sensor located in a 1999 camaro z28 ?,5,3,4,4.0
spartial relationship of the abdomianl cavity in physiology ?,what be the relationship between physiology a anatomy ?,1,5,1,2.3333333333333335
what be denser air ?,be cold or warm air denser ?,4,4,4,4.0
what be the trend of electronegativity ?,trend across a group of electronegative ?,4,5,5,4.666666666666667
what be oprah winfrey 's show email address ?,how can i get oprah winfrey 's email address ?,4,3,3,3.3333333333333335
what factor can determine whether aerobic or anaerobic follow glycolysis ?,compare glycolysis and aerobic ?,2,3,5,3.3333333333333335
how much grain make 1 cup of flour ?,how do you change grain of corn into flour ?,5,3,3,3.6666666666666665
how much money do a dental hygienist earn in louisiana ?,how much dose a dental hygienist make you the state of florida ?,5,5,2,4.0
where be micael phelp bear ?,when be michael maporpogo bear ?,2,3,5,3.3333333333333335
what part of the ocean do octopus live ?,where be a baby octopus habitat ?,2,4,3,3.0
where in do queen nefertiti live ?,where do qeen nefertitus live ?,5,5,3,4.333333333333333
why would a one do dog fight ?,how would win in fight american bull dog or rottweiler ?,2,4,3,3.0
the five need that government protect ?,powerwhich of the follow item be not one of the five purpose of government ?,2,4,3,3.0
what be the value of a 1945 nickel with mint mark s in good condition ?,what be the value of a 1944 d war nickel ?,4,4,2,3.3333333333333335
all the password for the skeleton creek video ?,skeleton creek password 1-9 ?,3,2,3,2.6666666666666665
what be williams real name in cheryl cole new song 3 word ?,what book do cheryl cole adore ?,3,1,4,2.6666666666666665
what be core taylor email ?,slipknot corey taylor address ?,4,2,1,2.3333333333333335
ancient artifact in rhode island ?,be there any magical orb in mexico ?,3,1,1,1.6666666666666667
where do the olmec live off from ?,what do the olmec for a living ?,4,3,5,4.0
how many kilogram in 2 pound ?,what be 2 pound in kg ?,5,4,3,4.0
measurement of wind speed ?,measurement for wind speed depth or weight ?,3,4,3,3.3333333333333335
what family do palladium belong to ?,what family do palladium belong in ?,5,5,5,5.0
fifty dollar bill date 1934 series letter b3 ?,what be the value of a 1934b large c series fifty dllar bill ?,3,2,4,3.0
normal breathing in term or rate and debth ?,what be the normal breathing rate in adults60 upward ?,3,3,4,3.3333333333333335
what corse do you need to take to become a doctor ?,what course do you need to study to become a forensic ?,4,3,1,2.6666666666666665
what be the hollywood most expensive movie ?,how do you be famous in hollywood ?,3,1,4,2.6666666666666665
what name do you use for lipid ?,what be the scientific name for lipid ?,4,4,4,4.0
1852 half eagle ?,what be the value of a 1852 dime ?,4,1,5,3.3333333333333335
how many sibling daniel radcliffe have ?,how many sibling do daniel radcliffe have ?,4,4,5,4.333333333333333
what be ment by the term carbohydrate loading ?,how many carbohydrate should you have if you be carb load for a race ?,1,2,2,1.6666666666666667
be lipid a monosacaride ?,what be a monosacaride ?,3,3,4,3.3333333333333335
who be the most famous artiste be the world ?,you be the best artist in the world tamer ?,2,3,3,2.6666666666666665
how many electoral vote do a presidential election ?,10 how many electoral vote be there in a presidential election ?,2,5,4,3.6666666666666665
the flower description of south dakota ?,what be south dokato state flower ?,5,3,5,4.333333333333333
average temperature for oregon in the summer ?,what be oregon 's average temperature in the summer ?,5,4,5,4.666666666666667
be man more likely to cheat ?,do french man cheat ?,2,2,3,2.3333333333333335
what be tobacco classification be ?,what be the drug classification for tobacco ?,4,5,5,4.666666666666667
how many insect be they in the amazon ?,how many insect be find in the amazon ?,5,5,2,4.0
why soda be bad for you ?,do soda bad for kid ?,4,1,3,2.6666666666666665
what be some important event of the 1990 's ?,what event happen in the year of 1990 ?,5,5,4,4.666666666666667
most of the oxygen in the blood be transport by question 22 answer ?,oxygen be transport in blood by the respiratory pigment ?,3,1,2,2.0
systolic pressure measure pressure in the artery during ?,what be systolic pressure cause by ?,2,4,2,2.6666666666666665
what be a isosceles scaline ?,what be the difference between a isosoli and a scaline triangle ?,4,4,2,3.3333333333333335
stage of public policy process ?,what be the public policy process ?,4,4,3,3.6666666666666665
what position do david play when he be on la galaxy ?,what position do david beckhamm play ?,4,3,5,4.0
why be celular respiration call aerobic ?,why be cellular respiration consider aerobic ?,5,5,4,4.666666666666667
what be the major goal of us policy in latin america ?,what policy be america 's attempt at build relation with latin america ?,4,3,3,3.3333333333333335
what be the official indigenous language in mozambique ?,when be mozambique discoverd ?,1,2,1,1.3333333333333333
occupation before come of martin van buren ?,a intresting fact about martin van buren ?,5,3,1,3.0
what be the top 10 team sport in the world ?,what be the top 10 team sport of the world ?,5,5,5,5.0
who be the major ruler of egypt ?,who be egypt first god ?,2,5,5,4.0
what be the origin of the shium ?,what cause of shium ?,4,4,5,4.333333333333333
how do you set a clock on a 1994 silverado ?,how do you set the clock in a 94 chevy silverado ?,3,5,1,3.0
how many pass yard do dan marino have ?,how many total passing yard do john elway have ?,3,3,1,2.3333333333333335
what the presumptive sign of pregnancy for the 20-week prenatal ?,how many sign of pregnancy be ther ?,3,1,1,1.6666666666666667
how many of abraham licoln child die ?,how many children do abraham loncoln have ?,1,2,3,2.0
advantage of watch tv ?,what be the positive of watch tv ?,4,2,5,3.6666666666666665
build white house ?,the original white house be build in what year ?,2,2,4,2.6666666666666665
1996 gran be loose power when idle or at lower speed ?,where can you locate idle sensor ?,3,3,2,2.6666666666666665
where in the world would you find a bay ?,where be the world largest bay ?,1,5,3,3.0
how do a butterfly protect ?,how do butterfly protect itself ?,5,4,3,4.0
what be you complete name alfr nobel ?,how do alfred nobel affect history ?,3,3,1,2.3333333333333335
where be oak located ?,where be the lighthouse oak island locate ?,4,3,3,3.3333333333333335
which transition metal be use to make jewellery ?,a metal find in the ground and use for jewellery ?,5,4,5,4.666666666666667
what do electron do when firework explode ?,how do they make firework explode ?,5,4,3,4.0
how manyy galaxy be in the whole universe ?,how many galaxiessolar system and planet be there in the whole universe ?,3,4,3,3.3333333333333335
can woman ever get rid of the hpv virus ?,be there any way to get rid of hpv if so what ?,2,5,3,3.3333333333333335
pre marital issue among teen ager ?,pre marital sex ?,4,2,4,3.3333333333333335
the step or phase of mitosis be ?,what be the step tp mitosis ?,4,4,2,3.3333333333333335
how many decimal be in one square foot ?,how many square foot be one decimal ?,1,2,5,2.6666666666666665
run be invent ?,who invent free running and when be it invent ?,4,5,3,4.0
what kind of education do a bartender need ?,what be the education require to be a bartender ?,4,5,5,4.666666666666667
be sushi roll raw ?,what type of raw fish be use for sushi ?,3,2,4,3.0
witch country have space station ?,where be there space station in the us ?,3,4,1,2.6666666666666665
how many puppy can a poodle give birth to ?,number of puppy a poodle can have ?,3,5,4,4.0
what do the priest make a aesop ?,what do aesop do as a living ?,2,3,3,2.6666666666666665
how much do submarine cost to build ?,how much do it cost to build a submarine ?,5,2,4,3.6666666666666665
how do you replace dodge grand caravan 2000 windshield wiper motor ?,where can you see a diagram that identify every part on the front power window for a 2000 dodge grand caravan ?,3,3,2,2.6666666666666665
how many calorie in a 6oz turkey sandwich ?,how many calorie inna turkey sandwich ?,2,4,2,2.6666666666666665
where be the harlem reinaissance ?,why teir be a harlem in new york ?,1,3,2,2.0
itwo factor that determine lung compliance ?,what determin lung compliance ?,4,4,4,4.0
how do jellyfish hide from predator ?,how do jellyfish get its name ?,1,3,1,1.6666666666666667
the true name of pope benedict the xvi ?,how many languger do pope benedict xvi ?,4,3,3,3.3333333333333335
what istraffic congestion ?,how do you handle traffic congestion ?,3,4,3,3.3333333333333335
what be the paper pattern for 10th for 2009 board paper ?,xii commerce board paper pattern mathematics ?,4,3,3,3.3333333333333335
what be way to prevent huntington disease ?,can huntington disease be prevent ?,4,3,1,2.6666666666666665
who discover that the shape of earth ?,who discover earth 's shape ?,5,5,5,5.0
what be some secondary consumer in the artic ?,what be secondary consumer that live in the artic tundra ?,5,3,3,3.6666666666666665
why need a balance diet with vitamin and mineral ?,need of balance diet ?,3,3,3,3.0
can you give you example of kingdom fungus ?,what be example of the kingdom fungus ?,3,5,5,4.333333333333333
how many m2 square meter be 100 acre ?,how much be 0.20 acre in meter ?,2,4,3,3.0
what be the accomplishment of franklin pierce ?,5 accomplishment of franklin peirce ?,3,5,3,3.6666666666666665
what be sew with a saw machine 's ?,what be the benefit of the sew machine ?,4,3,2,3.0
what be a newsgroup be ?,how do you find a newsgroup ?,1,3,3,2.3333333333333335
what inspire louise henderson to become a famous painter ?,how many famous painter have live in paris ?,2,3,2,2.3333333333333335
what be two kind of perspective in draw ?,what be perspective pictorial drawing ?,5,2,3,3.3333333333333335
what be the education for orthodontist ?,what be the education need to become a orthodontist ?,3,5,5,4.333333333333333
who first invent the fork ?,who invent first use silver for fork ?,3,4,5,4.0
industries in the middle colony ?,something unique about the middle colony ?,3,1,1,1.6666666666666667
part of a speech be there ?,part in a speech ?,4,2,5,3.6666666666666665
what be some briefly fact of micheal jordan ?,what be one interesting fact about michael jordan ?,1,3,3,2.3333333333333335
how many people nation wide watch hnnah montana ?,how many people watch the hannah montana movie ?,1,4,2,2.3333333333333335
what be five step process to compsite risk management ?,what be the step in compsite risk management process ?,4,4,5,4.333333333333333
whhen do the easter bunny start ?,how do easter bunny begin ?,2,3,4,3.0
what be the purpose of sulfuric acid in ester synthesis ?,what be ester classify as ?,2,2,3,2.3333333333333335
what language can people speak in mexico ?,in mexico what language do they speak ?,4,5,4,4.333333333333333
what be the step for a hydrogen bomb to explode ?,who discover hydrogen bomb ?,1,1,2,1.3333333333333333
how do the chaparral biome affect you society ?,what be some human diruction make in the chaparral ?,2,5,4,3.6666666666666665
what be nathan kresss favorite couler ?,what be nathan kress 's favorite band ?,1,5,4,3.3333333333333335
be there any dangerous phyla porifera ?,what be porifera and he example ?,3,4,3,3.3333333333333335
how many calorie ar ein a slice of chocolate cake ?,how many calorie in one peace of chocolate cake ?,5,5,4,4.666666666666667
physcial property carbon dioxide ?,what be the physical charactersitic of carbon dioxide ?,2,5,4,3.6666666666666665
some characteristic of the amazon river ?,what be characteristic of the amazon river ?,2,3,4,3.0
what be the legal limit for bodily alcohol content while drive in michigan ?,what be the legal limit of alcohol while drive ?,4,5,1,3.3333333333333335
how much do michelle obama weight at birth ?,how much michelle obama weigh ?,3,4,4,3.6666666666666665
summarize the philosophy of socrate aristotle and plato ?,plato aristotle and socrate ?,1,3,2,2.0
what country be west of russia ?,what country be west of canada and russia ?,3,1,4,2.6666666666666665
plant life of alaska ?,when do plant life begin to apear on earth ?,4,4,4,4.0
where go david villa ?,be david villa go to chelsea ?,3,4,5,4.0
yahoo stock quote ?,how much would it be to buy a stock of yahoo ?,4,3,5,4.0
how do you replace cv joint on 1995 integra ?,replace honda passport cv joint ?,4,2,3,3.0
what be the similarity in crocodile and alligator ?,similarity between alligator and crocodile you want good fact that dont tick you off ?,5,3,4,4.0
where and what rate of occurrence be it in the world with malaria ?,how many people be infect by malaria in the world ?,2,3,4,3.0
what be diffucult about be a medical technician ?,what do emergency medical technician do to train ?,3,1,3,2.3333333333333335
what be the biggest river in cambridge ?,biggest river in kabul ?,2,2,2,2.0
` meaning of el cuerpo del deseo ?,what be el cuerpo del deseo mean in english ?,5,2,5,4.0
what be emma watson grandmother call ?,be emma and alberta watson relate ?,2,3,2,2.3333333333333335
how many unit be they in a pint of beer ?,how many unit equal a pint ?,3,3,3,3.0
who be the governor of connecticut in 1700s ?,who be the governor of connecticut now ?,2,2,1,1.6666666666666667
be most river natural or articficial ecosystem ?,you want to know what be natural ecosystem ?,1,3,4,2.6666666666666665
what be the hardest island o poptropica ?,what be the hardest island on poptropic ?,4,3,5,4.0
where be rachel scissors ?,be there another rachel rock in the world ?,2,3,2,2.3333333333333335
what make joe loui famouse ?,what be joe loui most know for ?,3,1,4,2.6666666666666665
what be review of progress ?,why review be importantin it ?,2,4,3,3.0
where be the oxygen sensor on a 1998 toyota camry ?,oxygen sensor 1995 camry 3.0 ?,2,1,3,2.0
how can bacterium survive difficult enviornmental condition ?,what do ameba form during unfavorable condition ?,2,3,4,3.0
626 oriface tube ?,where be the oriface tube 1999 gmc suburan ?,2,4,2,2.6666666666666665
how do you change spark plug in a 2002 concorde lxi ?,how do you change spark plug on a chrysler concorde 2000 ?,1,4,3,2.6666666666666665
what country be vienna from ?,what country have vienna as the capitol ?,4,5,4,4.333333333333333
how do you enter the code to get the mech ?,where to enter code for selpucture mech ?,3,2,5,3.3333333333333335
what be the different type of flower arrangement ?,how can you make different flower arrangement ?,1,2,4,2.3333333333333335
ask other people about delta ?,what be core and delta ?,1,3,1,1.6666666666666667
why be tere no witchcraft scare in the chesapeake colony ?,where be the chesapeake region in colonial america ?,4,2,5,3.6666666666666665
how do you check y you transmission linkage on a 93 mazda mpv ?,yukon transmission linkage diagram ?,1,1,3,1.6666666666666667
a pic of the twilight zone tower of terrer ?,pix of the twilight zone ?,3,5,3,3.6666666666666665
bangladesh be about as big as what other state ?,how many big citiesin bangladesh ?,5,1,4,3.3333333333333335
how do you find thor 's hammer at mythology ?,where be thor 's hammer in poptopica ?,3,3,1,2.3333333333333335
what be the scientific classification of malaria ?,what be the specific name for malaria ?,4,3,5,4.0
what be customer sale representative ?,what be sale and customer service ?,3,2,2,2.3333333333333335
what be the use of trigonometry in daily life ?,what be the significance or importance of study trigonometry ?,3,4,3,3.3333333333333335
starter on a football team ?,how many of each position 's starter do a football team need ?,4,2,3,3.0
what belief be jesus ?,how do jesus belief help christianity ?,4,3,3,3.3333333333333335
what be 23123a 29 ?,what be 23123a of californium vehicle code ?,1,2,3,2.0
what be the palisade job ?,what be a palisade ?,5,5,3,4.333333333333333
in the butterfly effect how do the people change ?,the butterfly effect - review of the movie ?,2,4,3,3.0
how much do pedatrition make ?,how much do pedatrition earn ?,5,4,4,4.333333333333333
can you get license key for spyware doctor ?,what be the spyware doctor licence code ?,3,4,2,3.0
can a mill be the best way for power ?,what be mill industry ?,4,3,1,2.6666666666666665
how do check and balance help as a viable democracy ?,what be not a example of the system of check and balance ?,2,4,4,3.3333333333333335
how be a scientific theory different from a sciencetific law ?,he discover several scientific law and theory ?,3,4,1,2.6666666666666665
andean country in south america include what country ?,what be the andean country of latin america ?,4,4,3,3.6666666666666665
what kind of enviorment do white tiger live in ?,a white tiger habit ?,3,4,2,3.0
whem be halo 4 come out ?,will ps2 halo 2 be come out ?,1,3,3,2.3333333333333335
be copper more soluble than silver ?,whatsoever more reactive silver or copper ?,5,2,3,3.3333333333333335
many centimeter in 5 ' 10 ?,how many centimeter be 5 ' 10feet ?,2,4,5,3.6666666666666665
what be the different kind of economic system ?,what be kind of economics ?,1,4,5,3.3333333333333335
how muc be wayne rooney worth ?,how much be wayne rooney worth for england ?,4,5,3,4.0
what be the world largest cruise ship ?,what the name of the world 's largest cruise linner ?,1,3,5,3.0
what be the official language cameroon ?,cameroon 's official language ?,4,5,3,4.0
what religion do they use in hungary ?,what religion be pratice in hungary ?,2,5,4,3.6666666666666665
average life span for a english bulldog ?,how do you care for a 6 week old english bulldog ?,1,4,2,2.3333333333333335
how many kilogram be 79 pound ?,what be 79 pound in kilogram ?,4,4,4,4.0
what be denmark 's officail currency ?,what be denmark currence ?,4,5,3,4.0
how much do a up driver make a year ?,what be start pay for a up driver ?,4,1,3,2.6666666666666665
how many calorie dodol have ?,how many calorie do vitamen have ?,3,1,2,2.0
insurance benefit for a psychologist ?,what be the salary and benefit of a psychologist ?,4,4,4,4.0
what be the start pay if you have you own daycare ?,how much to pay for in home daycare ?,3,3,5,3.6666666666666665
what can mechanical wave travel as ?,what do mechanical wave transport ?,4,5,5,4.666666666666667
instead of kill people when a vampire can you just eat steak ?,what item can you use to kill a vampire ?,3,1,2,2.0
how many book be there for angus thong and perfect snogging in order ?,how many pink thong be there ?,3,3,4,3.3333333333333335
how do transmitter in the national grid work ?,how do transmitter and reciever work ?,3,3,2,2.6666666666666665
how many mouth part do crayfish ?,what be the head part of a crayfish ?,3,3,2,2.6666666666666665
what be corey taylor adress ?,be corey taylor tough ?,1,3,1,1.6666666666666667
what kind biome be land biome ?,what be three land biome ?,3,3,4,3.3333333333333335
be brick make from boiler slag ?,what be the brick make out of ?,4,3,4,3.6666666666666665
name and define the four type of tourist ?,name different type of tourist ?,4,3,3,3.3333333333333335
what do confucius accomplish ?,when do confucius 's mom die ?,3,3,3,3.0
what be the population of rodent in california ?,california population of 2008 ?,1,2,1,1.3333333333333333
how much kid do micheal jackson have ?,how many kid do michael jacksom have ?,5,4,5,4.666666666666667
what cause numb fingertip ?,what cause numbness in fingertip ?,3,4,3,3.3333333333333335
the title buddha mean the ?,who be the king of budda ?,3,4,3,3.3333333333333335
have jerry trainor play in other move ?,who do jerry trainor like ?,2,5,2,3.0
what be the normal range of hemoglobin for woman ?,what be the normal range of hemoglobin ?,4,2,4,3.3333333333333335
put step below in the correct sequence for file planning process ?,what be the step to the file plan process ?,3,3,4,3.3333333333333335
alternator chevy venture van ?,2002 venture studdard on deceleration ?,4,3,2,3.0
the meaning of the name kirsten ?,who be kirsten scott ?,3,1,4,2.6666666666666665
what prevent iron nail from rusting ?,what solution prevent rusting ?,4,4,3,3.6666666666666665
what be population of montpelier ?,what be the population of people that live in montpelier vermont ?,3,4,5,4.0
be there a lot of hour involve in physical therapy ?,how much do a physical therapy docter get pay ?,1,2,3,2.0
on emerlad where about to you get nosepass ?,how do you egt a ho ohin pokemon emerlad ?,3,3,3,3.0
why be evaluate customer service important ?,the impact of customer service and why it be important ?,3,3,2,2.6666666666666665
what be wind measurment kt ?,how be the designation of wind reference ?,3,5,3,3.6666666666666665
where will you find a sloth ?,where can you find a sloth bear ?,5,4,3,4.0
where gold be find a lot ?,where be gold can be find ?,5,4,4,4.333333333333333
what be the daily task and resp for a architect ?,what specific task will pediatrician perform ?,1,4,2,2.3333333333333335
what be the lewi structure for cf4 ?,what be lewi structure for cf4 ?,5,1,5,3.6666666666666665
what be national service training center ?,what be national service training program about ?,4,4,3,3.6666666666666665
how many degress be the moon ?,what be tempurature of the moon ?,2,3,5,3.3333333333333335
what be the pro of human reproductive cloning ?,what be the pro and the con of clone ?,4,3,3,3.3333333333333335
how do you replace airbag ?,mercesdes c180 airbag replacement ?,5,4,4,4.333333333333333
what be the official name for russia ?,what be the real name for to russia ?,5,3,4,4.0
do ichthyologist study fish ?,what be a ichthyologist do ?,3,4,4,3.6666666666666665
study of human life be call ?,anatomy be a term which mean the study of what ?,3,4,2,3.0
what be the type of industrial conflict ?,where could you get point need for cbsc project for class 10th-industrial pollutant ?,4,3,2,3.0
how many political party be in britain ?,how many political parite be there in the uk ?,3,4,4,3.6666666666666665
how many calorie in a serve of brussell sprout ?,how much calorie im brussel sprout ?,4,5,5,4.666666666666667
what be infrare transmission ?,what be a infrared photograph ?,2,1,5,2.6666666666666665
what can you substitute vegetable oil with ?,substitute vegetable oil ?,1,1,5,2.3333333333333335
what be the population of picardie in france ?,the population of france in 2010 ?,4,3,4,3.6666666666666665
what do dog have in there life expectancy ?,how many dog year can the average dog live ?,5,4,3,4.0
the rule of nines pertain to burn ?,what be the importance of the rule of nines in treatment for burn patient ?,2,4,2,2.6666666666666665
what be all word that rhyme with course ?,what rhyme with course ?,5,3,4,4.0
who be the largest bay in the world ?,what be the of the largest bay in the world ?,4,5,5,4.666666666666667
what be sdus dedeuction ?,what be sdus in bli ?,3,3,1,2.3333333333333335
what be the value of a english 1906 penny ?,how much be a 1906 king edward the 7 penny worth ?,4,2,3,3.0
who be kimberly hernandez 's ansister ?,who be kimberly irion ?,5,4,4,4.333333333333333
where can you get name of world war 2 verteran from oakland county michigan ?,how do you file a civil complaint in oakland county michigan ?,4,4,2,3.3333333333333335
medical significance of a capsule stain ?,8 of what practical significance be capsule form bacterium in the industry and in medicine ?,3,1,3,2.3333333333333335
9 what be project delphi ?,what be projec delphi ?,3,5,1,3.0
where do krishna die ?,how do god krishna die ?,4,5,5,4.666666666666667
what be the populaation of israel ?,what be israel population 2009 ?,3,4,2,3.0
percentage of us woman who be in the workforce ?,what percentage of the american workforce be african-american ?,2,4,5,3.6666666666666665
how do you get the old girlsense ?,what r money cheat bfor girlsense ?,1,1,3,1.6666666666666667
what region do the nez perce indian live in ?,what religion do indian people have ?,3,1,3,2.3333333333333335
which plate cause the mauna loa ?,what cause the eruption of mauna loa in1984 ?,4,4,4,4.0
be katie perry a actress ?,be katy perry a actress and singer ?,4,5,3,4.0
where be the thermostat on a 92 ford escort gt ?,where be thermostat in escort van ?,5,2,5,4.0
be lion dog predator ?,what be the the predator to dog ?,5,3,3,3.6666666666666665
what be the value of a silver 1932 quater ?,what be the value of a 1932 1 oz silver dollar ?,4,4,4,4.0
where abortion winnipeg ?,how you can miscarriage yourself after 2 or 3 week ?,4,1,2,2.3333333333333335
a interst group that focus on policy bebfit for senior citizen ?,senior citizen rights ?,2,4,4,3.3333333333333335
what be north korea 's official language ?,what be the oficial language of north korea ?,3,5,2,3.3333333333333335
what be the iner core 's thickness ?,inner core of the earth be how thick ?,5,5,4,4.666666666666667
what be the highest a flea have jump ?,how high flea ?,4,4,2,3.3333333333333335
who be call the father of public education in texas ?,who be know as the father of public education ?,5,3,3,3.6666666666666665
be cocaine a barbituate ?,how do barbituate effect the body ?,3,2,3,2.6666666666666665
what be obamas favorite chip ?,what be masall obama favrite football team ?,3,4,1,2.6666666666666665
which region be ohio locate ?,ohio be part of the southwest region of the us ?,3,4,3,3.3333333333333335
how many galaxy you in you universe ?,about how many galaxy do you think you would find in the whole universe ?,5,2,5,4.0
what collage do rebecca cole go to ?,what country do rebecca cole live in ?,2,1,2,1.6666666666666667
what be the most important fact in determine the immediate effect of alcohol on the body ?,negative effect of alcohol on the body ?,4,5,5,4.666666666666667
the largest mountain of china ?,what be the tallest mountain in china ?,5,4,5,4.666666666666667
how much do ladainian tomlinson bench press ?,how much do ladanian tomlinson bench pre ?,5,3,4,4.0
how much do ryan shecklar make a year ?,howm uch do ryan sheckler make ?,5,3,5,4.333333333333333
who be top of the chart 2007 with the song shine ?,what be the top song in december 2009 ?,2,1,4,2.3333333333333335
what be the plural possesive of sister-in-law ?,what be the plural form of the word sister-in-law ?,5,4,4,4.333333333333333
begining of the spanish colony ?,where be the spanish colony develop ?,3,5,3,3.6666666666666665
when the spectroscope be invent ?,where spectroscope invent ?,3,4,5,4.0
what be thethe currency of afghanistan ?,what be afghanistan currency name ?,3,4,5,4.0
what be some good free proxy server ?,which be free web proxy available for use ?,2,5,4,3.6666666666666665
what be the three level of goverment in austrailium ?,what be the three tireslevel of government in australium ?,5,4,4,4.333333333333333
how many fl ounce in 1.5 liter ?,1.89 liter be how many ounce ?,3,3,4,3.3333333333333335
what be lindsays lohan sister name ?,show you a picture of lindsay lohan sister aliana ?,3,3,3,3.0
2002 oldsmobile secondary air injection wiring diagram ?,secondary air injection system switching valve a circuit malfunction ?,2,5,2,3.0
what movie do demi lovato act in ?,how many movie id demi lovato star in ?,5,3,4,4.0
